gene_name	chr	predicted_gex_rank
GSX2	chr4	0.3831625675028141
MAPK10	chr4	0.36780053649279476
HERC5	chr4	0.3355397087037221
SH3RF1	chr4	0.6171991540070932
G3BP2	chr4	0.7652020400403261
DDX60	chr4	0.5359933352972203
FGFR3	chr4	0.5898549942522053
KCTD8	chr4	0.5010850829686698
TBC1D1	chr4	0.3372824634768486
LGI2	chr4	0.48754624134539715
USP17L17	chr4	0.28770509303045994
QDPR	chr4	0.6535006063679655
USP17L25	chr4	0.271913592755549
STPG2	chr4	0.35280348321495675
CISD2	chr4	0.8377057324122934
DGKQ	chr4	0.3811284422671905
PYURF	chr4	0.7405865295106769
NDNF	chr4	0.332626954460227
FAM47E	chr4	0.5454456651057846
NKX6-1	chr4	0.34864321542447946
PGM2	chr4	0.36204885123481856
ZNF718	chr4	0.572338546315969
UBE2K	chr4	0.8231432392653544
C4orf19	chr4	0.3080981678998769
UGT2A3	chr4	0.3071724987247827
GPR78	chr4	0.33723099242667487
TLR1	chr4	0.31978014502568575
ZFYVE28	chr4	0.533586963900096
TRIM61	chr4	0.3633863258393576
SEL1L3	chr4	0.7194772897632005
OTUD4	chr4	0.3790266263342034
DHX15	chr4	0.4058399140973064
SNCA	chr4	0.40004270697843564
DCUN1D4	chr4	0.3639202502260921
TXK	chr4	0.330167004606876
CXCL1	chr4	0.42575776917086783
SULT1B1	chr4	0.3061450297767234
TADA2B	chr4	0.308475778296096
WDR1	chr4	0.3525062034800892
KDR	chr4	0.6381078412922239
CCDC96	chr4	0.5183435475495949
HMGB2	chr4	0.8193341002146781
CTBP1	chr4	0.38740620729025904
GUCY1A1	chr4	0.4157713662228753
CXCL9	chr4	0.30518909613767164
RNF150	chr4	0.43677120472644493
PGRMC2	chr4	0.35357841548420504
PRSS12	chr4	0.5727126364161147
RBM46	chr4	0.3562325502222284
HELQ	chr4	0.6775675129947972
MEPE	chr4	0.317160218837666
NWD2	chr4	0.39119838158782516
USP17L20	chr4	0.2827311073998705
TBC1D14	chr4	0.7365294243697351
GATB	chr4	0.341467367376151
MUC7	chr4	0.31462855308546095
CRMP1	chr4	0.7252072128835534
TLR6	chr4	0.32624114318190783
SH3D19	chr4	0.3931127179540734
FGFBP1	chr4	0.3160261369468743
COL25A1	chr4	0.31498470402079626
F11	chr4	0.3322730450876595
NPY2R	chr4	0.3572208405502296
NIPAL1	chr4	0.6949810422785279
EIF4E	chr4	0.798997813341745
SLC10A4	chr4	0.49184312514127787
POLN	chr4	0.6222171581558312
DCHS2	chr4	0.2963304991241973
UNC5C	chr4	0.3082265656794417
SCRG1	chr4	0.3131593475617708
WDR17	chr4	0.7559806704114134
ETFDH	chr4	0.6727651062880854
GK3P	chr4	0.31674523501659796
MTTP	chr4	0.4902211562103277
ATOH1	chr4	0.4792279074233594
HADH	chr4	0.8273787415757179
CASP6	chr4	0.41336726973745874
KLHL2	chr4	0.2906992321312261
HELT	chr4	0.3899885824643571
UVSSA	chr4	0.4390297613126045
CASP3	chr4	0.8002245925831037
PDGFC	chr4	0.6698642474867406
LAMTOR3	chr4	0.5661568721612562
DCAF16	chr4	0.7761382245621885
FREM3	chr4	0.4783708255837678
FSTL5	chr4	0.5030165551051127
C4orf47	chr4	0.5179063889468349
TRMT44	chr4	0.3693232407572588
SLC25A4	chr4	0.8034295323097422
HERC6	chr4	0.6457647269559285
COPS4	chr4	0.7475679901417259
SCARB2	chr4	0.663152421986709
ANAPC4	chr4	0.39351150420223713
HPGD	chr4	0.3547076758949298
LRPAP1	chr4	0.7032901164902066
CCNG2	chr4	0.7220066400492687
PDS5A	chr4	0.34426279362482715
TMEM33	chr4	0.6563964508692071
ADAM29	chr4	0.30608997375926944
ADD1	chr4	0.3766121324360675
CCDC158	chr4	0.3109159979542524
SLC7A11	chr4	0.5199469884978005
MMAA	chr4	0.42086940896618524
GRXCR1	chr4	0.3151083032244428
ENPP6	chr4	0.32618631999324516
CXCL5	chr4	0.4215460996028314
FRAS1	chr4	0.698532595998454
AFF1	chr4	0.6568735784014348
SPARCL1	chr4	0.3269407950867215
MSMO1	chr4	0.7719106312554662
CFAP97	chr4	0.6758878512539047
CORIN	chr4	0.35912286321146447
BBS12	chr4	0.6119857220098468
COX7B2	chr4	0.31486646678714636
USP17L27	chr4	0.27222162414427
AASDH	chr4	0.6982519008350994
BEND4	chr4	0.40787883464702157
ANTXR2	chr4	0.4568007724768529
APBB2	chr4	0.644396463471411
PARM1	chr4	0.49185029875981884
CWH43	chr4	0.29574917777322396
BMP2K	chr4	0.7811162830722479
USO1	chr4	0.7369019442195999
IL21	chr4	0.3109156817304823
C4orf46	chr4	0.7012736828470988
AP1AR	chr4	0.7646854603240921
USP46	chr4	0.7828133745519816
CLGN	chr4	0.6379057657827125
ZNF721	chr4	0.6851150295237691
ADH4	chr4	0.30498292048223835
AFP	chr4	0.3128445772126182
PSAPL1	chr4	0.3640933720929479
TACR3	chr4	0.38166722953038756
GLRA3	chr4	0.34329719859788177
UBE2D3	chr4	0.4848266558912573
USP17L12	chr4	0.2840692473087635
NOCT	chr4	0.6934764852814536
SMAD1	chr4	0.5129359403800049
EXOSC9	chr4	0.6730217559284782
OSTC	chr4	0.562587051745916
AFM	chr4	0.3053196031973616
MND1	chr4	0.8538400089458534
LIN54	chr4	0.6663483904904419
RNF175	chr4	0.5791638285528515
FHIP1A	chr4	0.7430511377259
HERC3	chr4	0.3844817395251028
RPS3A	chr4	0.7298797342327751
SFRP2	chr4	0.7238214594957135
FAM47E-STBD1	chr4	0.5731828384348254
UGT2B4	chr4	0.31781846528082824
SMIM20	chr4	0.35000690237575593
SMIM43	chr4	0.32040477962777114
HHIP	chr4	0.3637617290207846
METTL14	chr4	0.5382612777890251
SPATA5	chr4	0.7325560856627541
ENAM	chr4	0.3188460784085688
TSPAN5	chr4	0.60620812911237
PALLD	chr4	0.3494262766874737
LIAS	chr4	0.7182838333870615
GUCY1B1	chr4	0.5175268326345445
MTHFD2L	chr4	0.31992564922463596
UTP3	chr4	0.6054816197493192
H2AZ1	chr4	0.8991061900237793
OPRPN	chr4	0.3099033200688993
MANBA	chr4	0.7887443526717938
PI4K2B	chr4	0.6964047696543874
CFI	chr4	0.3140106382329565
ANXA5	chr4	0.7977749807333585
MOB1B	chr4	0.8314661151964913
KLKB1	chr4	0.48944786907175397
HSD17B13	chr4	0.3176566011118188
TRPC3	chr4	0.3538322191770619
TACC3	chr4	0.4333861052238345
RGS12	chr4	0.4170067803334888
C4orf48	chr4	0.41828335250623994
LCORL	chr4	0.6962107952038823
SDAD1	chr4	0.3907772608130823
ADH6	chr4	0.3457318613505891
NMU	chr4	0.42328394957729165
KCNIP4	chr4	0.5691043529470864
USP17L11	chr4	0.27009732513766704
ACSL1	chr4	0.30906936211039554
FRYL	chr4	0.386758427101712
LYAR	chr4	0.6213197630788619
CHRNA9	chr4	0.3323146848301509
MSANTD1	chr4	0.3216331621111704
C4orf3	chr4	0.33331408201772217
FAT4	chr4	0.3309669412400805
GNPDA2	chr4	0.6704725750176518
FDCSP	chr4	0.3203375255776697
GYPA	chr4	0.29407437870754427
SOWAHB	chr4	0.41624388113816535
YTHDC1	chr4	0.7912320492297935
PDLIM5	chr4	0.3322408315600323
TMEM184C	chr4	0.7633938180943436
TBCK	chr4	0.4767499459552796
UGT2B15	chr4	0.3002026734042512
TNIP2	chr4	0.4231823451414744
SORCS2	chr4	0.30545019979658855
ZGRF1	chr4	0.5790076336237089
SMARCAD1	chr4	0.6443190242667989
FAM200B	chr4	0.8238164851256462
NKX1-1	chr4	0.34748606159192524
CSN2	chr4	0.2965142960165371
SMR3B	chr4	0.3002972543303534
RHOH	chr4	0.33280665596987824
C4orf50	chr4	0.3009133582318449
CXCL6	chr4	0.43524521888265805
FAM53A	chr4	0.5347922457009092
CCDC149	chr4	0.6327213139434643
LNX1	chr4	0.32567692766545425
ARFIP1	chr4	0.628207940034916
ANKRD50	chr4	0.8642022137966816
RBPJ	chr4	0.3451104709274697
PF4	chr4	0.3368593189274456
HS3ST1	chr4	0.3456893157052293
CNOT6L	chr4	0.30702567789932933
MAN2B2	chr4	0.3593357636388309
USP17L18	chr4	0.3046907006691938
TLR10	chr4	0.301176885391695
DCTD	chr4	0.6434710971202814
USP17L21	chr4	0.2767034186392362
GRIA2	chr4	0.29319026989304176
NEK1	chr4	0.6795386958333118
ZNF518B	chr4	0.5781605841806496
NAP1L5	chr4	0.3023167481140003
SPP1	chr4	0.35437856037441917
TIGD4	chr4	0.669684168331427
BLOC1S4	chr4	0.41884408044615223
ABLIM2	chr4	0.48471011027277855
EXOC1L	chr4	0.43885910976066034
ING2	chr4	0.7082440745185442
MRFAP1L1	chr4	0.7161340669084424
TBC1D9	chr4	0.3141889265367701
THAP6	chr4	0.7488105113582039
ALB	chr4	0.3097768179982744
PPID	chr4	0.4363002446192503
CEP135	chr4	0.8377748532862928
EVC2	chr4	0.4810153978017989
SLC10A6	chr4	0.3044399845259663
PRR27	chr4	0.30076685466831254
DNAJB14	chr4	0.35912656180292096
CCSER1	chr4	0.5526281115651634
IBSP	chr4	0.33147632514601993
LRIT3	chr4	0.30678414921241953
TMEM165	chr4	0.4320578816508232
MXD4	chr4	0.31672870536537295
NDST3	chr4	0.659729744358373
HTT	chr4	0.35504862015109223
STOX2	chr4	0.304846313356568
MSX1	chr4	0.4854816268392964
SPRY1	chr4	0.6088660947082186
UGT2B11	chr4	0.265807370274743
UGDH	chr4	0.8889645585800189
SLC10A7	chr4	0.48451527954503193
SAP30	chr4	0.6169619417149
GPRIN3	chr4	0.31123223398416366
CYP2U1	chr4	0.7312125724297911
CENPE	chr4	0.6447272341630622
PROM1	chr4	0.3739379885427575
ENPEP	chr4	0.308173225285184
KIT	chr4	0.7284946022707524
MGAT4D	chr4	0.35256597029889253
ZNF827	chr4	0.5923615216707254
PDLIM3	chr4	0.6261274723814486
FAM184B	chr4	0.4802843224007579
ELMOD2	chr4	0.6847991171367444
FAM241A	chr4	0.543064288776498
ZNF595	chr4	0.2895772950261131
MRFAP1	chr4	0.3663662130801752
CFAP299	chr4	0.5153173096053626
VEGFC	chr4	0.2881825424690193
PRIMPOL	chr4	0.668445031798027
CDKN2AIP	chr4	0.7156756866254586
ALPK1	chr4	0.32391900271432245
C4orf45	chr4	0.32765892271523017
NEIL3	chr4	0.4817622173778139
MED28	chr4	0.7306349944899606
WWC2	chr4	0.3825499223056842
ANXA3	chr4	0.6911128564465943
RASL11B	chr4	0.8523115550298244
MAP9	chr4	0.6470674420537291
CENPU	chr4	0.446712149403821
NPNT	chr4	0.46639232972253747
WDFY3	chr4	0.33990718591665026
PTPN13	chr4	0.37846837696127367
ZNF732	chr4	0.5564647571300713
GRK4	chr4	0.29993440330008586
STK32B	chr4	0.31566037160772903
HNRNPDL	chr4	0.8122555216877959
LRBA	chr4	0.32963502682342316
NDST4	chr4	0.3202708627897104
ELF2	chr4	0.7536432906275817
SLAIN2	chr4	0.3386442046244963
CLCN3	chr4	0.7414918422244333
RAB28	chr4	0.33486548055547616
SEC24B	chr4	0.6263827267933415
SCD5	chr4	0.40335190093133255
SLC34A2	chr4	0.3063669593764452
GNRHR	chr4	0.33396765926630045
EMCN	chr4	0.328493531544588
MCUB	chr4	0.6518454262206739
ATP8A1	chr4	0.37376825274664877
FRG2	chr4	0.2859070326508931
HOPX	chr4	0.36444015911458244
ODAPH	chr4	0.31702434016281983
SMR3A	chr4	0.304647816673214
STATH	chr4	0.3101373466781369
DTHD1	chr4	0.30377804419972965
PLA2G12A	chr4	0.37671256769179207
BBS7	chr4	0.3241003728570793
FBXL5	chr4	0.8193114564876168
ZCCHC4	chr4	0.32900715203585873
STIM2	chr4	0.7580905849998728
UGT2A1	chr4	0.3060316375166764
DDX60L	chr4	0.39332396879549386
USP17L19	chr4	0.2767960889290162
N4BP2	chr4	0.7118211877148101
NKX3-2	chr4	0.4973562332141575
GRSF1	chr4	0.6372299301467119
BMPR1B	chr4	0.44952869846032806
ARHGAP24	chr4	0.524989642437572
MAB21L2	chr4	0.3553566117048033
TRIM60	chr4	0.35574804447752906
GPM6A	chr4	0.3127477200589421
IRF2	chr4	0.7732666811125134
GLRB	chr4	0.47317180810968995
WDR19	chr4	0.7329809087852069
NAF1	chr4	0.6162411524997798
ANAPC10	chr4	0.6691767944934135
SEPTIN11	chr4	0.33528144058614434
FGF5	chr4	0.3552195674724108
CENPC	chr4	0.3727288053575608
FAM90A26	chr4	0.28496426395213537
MYOZ2	chr4	0.31589256377579283
FNIP2	chr4	0.3410918144326557
USP17L15	chr4	0.27907692902968084
KLHL8	chr4	0.34587863711041567
C4orf33	chr4	0.41950254901762934
ZFP42	chr4	0.7663177777941582
KLB	chr4	0.32246292317857395
KLHL5	chr4	0.6066206786462753
THEGL	chr4	0.29996560821367096
WFS1	chr4	0.8184300133813339
SRP72	chr4	0.5957256232354577
CLDN22	chr4	0.35637782618848846
AADAT	chr4	0.48925793870814277
IL15	chr4	0.3008788530751873
NPY5R	chr4	0.46606627494037756
MAML3	chr4	0.41406503486565976
ZAR1	chr4	0.49104422649049456
FAT1	chr4	0.4250610100286837
NSUN7	chr4	0.3702496928513779
PLK4	chr4	0.808620621493465
CBR4	chr4	0.6218351138876778
RWDD4	chr4	0.7201982307125124
CXXC4	chr4	0.6015180053256254
CABS1	chr4	0.3085478825341676
CPEB2	chr4	0.49034031663569866
TMPRSS11E	chr4	0.3179081893547679
FAM114A1	chr4	0.6427724647587136
USP17L26	chr4	0.2798710989766148
NSD2	chr4	0.7409641068264132
UBA6	chr4	0.8168848116634727
UGT2A2	chr4	0.30982566245743176
INTU	chr4	0.5926268040865426
ABCE1	chr4	0.4047874582314396
ASB5	chr4	0.336783763246233
PPM1K	chr4	0.7593122259650549
HAUS3	chr4	0.6048450419285167
GSTCD	chr4	0.3529932400491209
POU4F2	chr4	0.43635717063847207
NSG1	chr4	0.48507901716436724
SETD7	chr4	0.30644006281394087
LARP7	chr4	0.5812234034425087
JCHAIN	chr4	0.31430472897181144
ADH1C	chr4	0.3214690345573493
TENM3	chr4	0.32999454946028506
NR3C2	chr4	0.2941379256787363
ADGRL3	chr4	0.6478669571460292
RAB33B	chr4	0.5916987283332833
DUX4	chr4	0.29791451407144665
CCKAR	chr4	0.30420065382201755
NCAPG	chr4	0.783049920518939
FIP1L1	chr4	0.7278683282155052
PDGFRA	chr4	0.3901811846600697
FAM149A	chr4	0.31173632643314453
YIPF7	chr4	0.3287792533732483
PDE6B	chr4	0.3255077071611509
TIGD2	chr4	0.5804457664316288
PABPC4L	chr4	0.35561216834019965
CXCL8	chr4	0.3097921157003447
TMPRSS11A	chr4	0.3096965488533344
GRPEL1	chr4	0.6193015808521063
GAR1	chr4	0.6003321297015868
FABP2	chr4	0.3111805832838271
MGST2	chr4	0.3707278856208218
GASK1B	chr4	0.31139201344608597
NFXL1	chr4	0.7610149125073148
PPAT	chr4	0.7940325286507426
SLC39A8	chr4	0.5464439990495835
BDH2	chr4	0.47505980549828264
IDUA	chr4	0.2952976982014117
SLC25A31	chr4	0.3166468773477436
USP17L30	chr4	0.28770509303045994
LARP1B	chr4	0.8390069237985565
TRAPPC11	chr4	0.3932566874373325
UGT2B7	chr4	0.3295414739715092
TMEM154	chr4	0.37676124260297106
DCLK2	chr4	0.29980822910252203
SLC9B1	chr4	0.31256468962611705
ARHGAP10	chr4	0.4683115184925687
FRG1	chr4	0.5903486846220691
EPHA5	chr4	0.4647567394240187
DEFB131A	chr4	0.3016590788446293
ANXA10	chr4	0.30811053065408806
CXCL11	chr4	0.31397400940112563
MAD2L1	chr4	0.46002107890068783
JADE1	chr4	0.770424484854065
LIMCH1	chr4	0.34219480661424456
TRIML1	chr4	0.3164245136276071
NAT8L	chr4	0.38848667231029516
PPARGC1A	chr4	0.33408706658459086
PPBP	chr4	0.34598550835977226
PIGG	chr4	0.3970283061502166
MGARP	chr4	0.5319569914103827
FGA	chr4	0.3242650173942145
CSN3	chr4	0.3178713558003985
KIAA1109	chr4	0.34171189364069476
TNIP3	chr4	0.3043560042499148
FBXO8	chr4	0.5664666885095191
TIFA	chr4	0.32420668345799986
AREG	chr4	0.5577479757695027
FAM193A	chr4	0.3436269838073952
ARAP2	chr4	0.30049513441494285
PITX2	chr4	0.47983510920571326
PTTG2	chr4	0.2971728768335758
TDO2	chr4	0.3071624820970251
ERVMER34-1	chr4	0.5322339550412678
TMEM131L	chr4	0.33822061169214573
GIMD1	chr4	0.32304743286185267
CSN1S1	chr4	0.29894023521498525
RNF212	chr4	0.4635931073830246
UGT8	chr4	0.6471202372709118
CCNA2	chr4	0.8949401740093051
MFSD10	chr4	0.5638870941380055
ABHD18	chr4	0.753374055899444
REST	chr4	0.6818959966415868
TAPT1	chr4	0.3553141240523131
PCDH10	chr4	0.3226130113618887
PHOX2B	chr4	0.33641419286998936
SCOC	chr4	0.3448517142331733
KLF3	chr4	0.6758847740246697
AIMP1	chr4	0.6742309330919893
CDS1	chr4	0.8502885166499423
SORBS2	chr4	0.40545248986136595
LRRC66	chr4	0.29866504017563517
RNF4	chr4	0.7474423120339427
ARSJ	chr4	0.48828593436693823
PACRGL	chr4	0.3420118087052644
ADGRA3	chr4	0.6654659605708085
ELOVL6	chr4	0.6708844949354086
GABRG1	chr4	0.4351794560586402
BST1	chr4	0.3100758318516105
ABRAXAS1	chr4	0.31070611880399873
LSM6	chr4	0.3701966332609311
POLR2B	chr4	0.646174568220013
RAP1GDS1	chr4	0.7020219262517102
ZNF330	chr4	0.5795193689641276
USP17L22	chr4	0.2769195579969519
TMEM156	chr4	0.308670409053851
PCDH18	chr4	0.38489590014889974
UGT2B17	chr4	0.28661069241740317
PRSS48	chr4	0.346756059014251
GABRA4	chr4	0.3486174308544136
TMA16	chr4	0.44285906778655626
SGMS2	chr4	0.2962736036748236
SEC31A	chr4	0.8376541310055788
COQ2	chr4	0.7471690581930055
CC2D2A	chr4	0.3406612336779854
ENOPH1	chr4	0.823231610780371
UFSP2	chr4	0.5913987754258699
PPEF2	chr4	0.3074423330543798
KIAA0232	chr4	0.7999775785755667
LRAT	chr4	0.3878324048491281
GK2	chr4	0.3304451844655238
TET2	chr4	0.3727645233850694
ZBTB49	chr4	0.6918041081115673
RUFY3	chr4	0.3263380176609893
SH3TC1	chr4	0.3202085955752806
CFAP99	chr4	0.3606444618487075
USP17L24	chr4	0.28397657701898343
FBXW7	chr4	0.32533553059907067
UGT2B10	chr4	0.3242250991919011
MFSD8	chr4	0.5713206026334353
LAP3	chr4	0.7883763095962675
NPFFR2	chr4	0.3093129560192095
TMEM144	chr4	0.31726490149315867
GPAT3	chr4	0.3110749115894415
SLC2A9	chr4	0.3054609835202843
ACOX3	chr4	0.31840015993719384
TLR2	chr4	0.30028393295586076
PRKG2	chr4	0.4346831219917694
CPZ	chr4	0.5985264574648905
CXCL10	chr4	0.313212231717193
TMEM175	chr4	0.5652149883751829
DAPP1	chr4	0.307833527971302
CPE	chr4	0.2981953458308128
NELFA	chr4	0.570857397914325
GUF1	chr4	0.8186857168359711
PPA2	chr4	0.6744176080438625
DOK7	chr4	0.31423588352814025
INPP4B	chr4	0.32278550007738077
ANK2	chr4	0.44454795661049246
PRDM8	chr4	0.49391558044645345
IQCM	chr4	0.3152813640654294
PPP2R2C	chr4	0.30834902446143914
GABRA2	chr4	0.43583682308089855
BMP3	chr4	0.4129237393317891
IGFBP7	chr4	0.4126655207668966
LEF1	chr4	0.43248619752004896
PRMT9	chr4	0.7167182503428114
HTN1	chr4	0.30963747730084623
USP53	chr4	0.8162636876162249
EREG	chr4	0.3891422021760816
CHIC2	chr4	0.6445485224101963
DDIT4L	chr4	0.515492721465458
MRPL1	chr4	0.6388093836862125
TMPRSS11F	chr4	0.3471260001378139
PIGY	chr4	0.4207199654409018
DMP1	chr4	0.3208535113301352
ARHGEF38	chr4	0.3437956396172049
RELL1	chr4	0.7025738352161556
CDKL2	chr4	0.31009065089118837
NUDT9	chr4	0.6435008709059822
SRD5A3	chr4	0.6589296158634081
RAPGEF2	chr4	0.5657864904362845
NAA11	chr4	0.3148177782336918
CRACD	chr4	0.6920659627967004
SLC49A3	chr4	0.521520469103557
TRMT10A	chr4	0.4596583450448072
OTOP1	chr4	0.3586685666436622
METAP1	chr4	0.7324763597583998
SPATA18	chr4	0.4189948540535936
HTN3	chr4	0.31609628316153027
CLOCK	chr4	0.8149452043138987
SEC24D	chr4	0.8802860570738659
NOP14	chr4	0.7959770800577857
MMRN1	chr4	0.3123682196023866
PDCL2	chr4	0.40828421380507907
PCDH7	chr4	0.4898537415424407
CXCL3	chr4	0.5013986559681933
TMPRSS11D	chr4	0.32218766540376237
GALNT7	chr4	0.37591355948958716
ATP10D	chr4	0.30973542177810026
CXCL13	chr4	0.32285044881381586
C1QTNF7	chr4	0.3285905969067399
TRIM2	chr4	0.5360854256424918
ADH1B	chr4	0.3261650650685146
PRDM5	chr4	0.8042925488731296
RXFP1	chr4	0.3184515831901465
HSD17B11	chr4	0.30255309936297825
SPCS3	chr4	0.35875329274894124
TMEM128	chr4	0.6553667806202581
HPGDS	chr4	0.3310851611476065
SYNPO2	chr4	0.5791066364684767
PPP3CA	chr4	0.6365195934863954
TMEM271	chr4	0.4591849945482219
FHDC1	chr4	0.6938268763779436
BTC	chr4	0.41607182638475193
CAMK2D	chr4	0.5373793317940211
C4orf17	chr4	0.3030616465867081
EDNRA	chr4	0.3068885935251268
SCFD2	chr4	0.6661744880036823
BANK1	chr4	0.31731184005589
ODAM	chr4	0.33212460387876686
BOD1L1	chr4	0.36576301495603947
ETNPPL	chr4	0.5828121351287393
TKTL2	chr4	0.30416931020902827
PAQR3	chr4	0.7380016865903287
MFAP3L	chr4	0.31126366971972413
TRIML2	chr4	0.509855412681726
GRID2	chr4	0.6364196990823372
SPON2	chr4	0.27885208075446216
GYPE	chr4	0.2844280927792474
SMIM14	chr4	0.7981622976975926
FGFRL1	chr4	0.48718430340462515
GYPB	chr4	0.28965621663181906
TBC1D19	chr4	0.32846559512004125
AMTN	chr4	0.3036422080875532
CCNI	chr4	0.7118404022130591
SPOCK3	chr4	0.49071992576868995
USP17L13	chr4	0.27134723777503145
CNGA1	chr4	0.31922603742914996
CYTL1	chr4	0.37963168148069737
FGB	chr4	0.31831508191123836
APELA	chr4	0.5217122948921707
TEC	chr4	0.7641826744016156
HGFAC	chr4	0.3220879647773922
SLIT2	chr4	0.3009838803366228
DRD5	chr4	0.4337122069931046
NFKB1	chr4	0.5869396552969033
REELD1	chr4	0.30521737243319486
TTC29	chr4	0.5052426975565465
MRPS18C	chr4	0.6313653420367514
MYL5	chr4	0.7261911648589132
SPINK2	chr4	0.5022680645461727
HNRNPD	chr4	0.8291024414026005
NPY1R	chr4	0.344545357973186
RCHY1	chr4	0.7527749516145184
DSPP	chr4	0.31745589159482723
SLC26A1	chr4	0.38531095030473506
MAEA	chr4	0.8574200485875842
DKK2	chr4	0.3915487875242992
SEPSECS	chr4	0.5390646086938639
FAM13A	chr4	0.4684977354121996
SHISA3	chr4	0.4029838225001062
INTS12	chr4	0.5801428787054368
GAK	chr4	0.3148854623874159
RASSF6	chr4	0.5276555649333108
PDHA2	chr4	0.33240134454136344
USP17L28	chr4	0.28779776332023993
ZNF141	chr4	0.7003569087041585
STAP1	chr4	0.3145654487564865
EGF	chr4	0.31654485997529214
IL2	chr4	0.31163015325601306
NOA1	chr4	0.7557477358151897
ADAMTS3	chr4	0.36431089719170756
HSPA4L	chr4	0.45321552279274363
NUP54	chr4	0.39425417780990546
C4orf51	chr4	0.47514586452191254
SLC4A4	chr4	0.49720879562297543
FGG	chr4	0.3132228910381928
ASIC5	chr4	0.3036154376150489
OCIAD1	chr4	0.3662653067316912
CD38	chr4	0.3699763397898218
NDUFC1	chr4	0.6944913171250546
PLAC8	chr4	0.47677886808856307
CLRN2	chr4	0.31673803188907407
TMPRSS11B	chr4	0.3050043575522113
JAKMIP1	chr4	0.31394695843123693
C4orf54	chr4	0.30604247396548256
ANKRD17	chr4	0.3836105088325604
ANKRD37	chr4	0.7445938311903675
LETM1	chr4	0.3200041735636683
S100P	chr4	0.30192770698214594
ARL9	chr4	0.3069097299786769
SH3BP2	chr4	0.42926161730285733
NAAA	chr4	0.550889779844219
RBM47	chr4	0.5229835334927336
DCAF4L1	chr4	0.31920838298038573
RPL9	chr4	0.8063510229647248
GABRB1	chr4	0.3529531643446175
UCP1	chr4	0.4335312529285032
AMBN	chr4	0.3127819432614876
CTSO	chr4	0.3911297486079828
NAA15	chr4	0.4462089582326447
PAICS	chr4	0.77473907169028
DCK	chr4	0.33597463875549766
C4orf36	chr4	0.6632327393630424
COMMD8	chr4	0.6165254429388882
HPF1	chr4	0.5826133460063897
PCGF3	chr4	0.776937016222641
PAPSS1	chr4	0.6931680731489688
ADH5	chr4	0.7753401202823433
PKD2	chr4	0.6607258978171292
SPATA4	chr4	0.5308659410125204
NEUROG2	chr4	0.3704406748391219
RFC1	chr4	0.3594741014411845
SOD3	chr4	0.30824558017776804
ADRA2C	chr4	0.3725140166704752
CXCL2	chr4	0.5119905151326316
SULT1E1	chr4	0.3241492675349695
TECRL	chr4	0.31212639332483083
TLR3	chr4	0.3495971298061902
CEP120	chr5	0.7084548230426865
FBXO4	chr5	0.5057916951271909
GRIA1	chr5	0.34856876252902297
CAST	chr5	0.6313059632368742
PCDHGA11	chr5	0.4687166523858489
AP3S1	chr5	0.3131508918630658
PPP1R2B	chr5	0.31278867631553126
CDK7	chr5	0.6792505730738746
SEPTIN8	chr5	0.5598165652755585
DPYSL3	chr5	0.7608594164279028
DAP	chr5	0.6005884977369591
TPPP	chr5	0.5409596059438384
GPX3	chr5	0.6173744745527026
MCC	chr5	0.41442778416300713
UIMC1	chr5	0.777339640123122
IL9	chr5	0.3109350116785037
EDIL3	chr5	0.3247030380674799
SLIT3	chr5	0.45804575545047965
NOP16	chr5	0.7187250961738125
ADGRV1	chr5	0.33584860605085687
DDX46	chr5	0.4801332751777279
SEC24A	chr5	0.8554552685175285
ADAMTS16	chr5	0.3279353758713448
PFDN1	chr5	0.3373389851085958
GMCL2	chr5	0.30749530152906224
ETF1	chr5	0.4207225471375747
NR3C1	chr5	0.34777293906104356
MTMR12	chr5	0.8492847853779404
ISL1	chr5	0.3589116152198478
UNC5A	chr5	0.47498082794149027
NDST1	chr5	0.7069737745836606
THOC3	chr5	0.28103874149575037
MATR3	chr5	0.420698486299114
STARD4	chr5	0.8091676797586194
ATOX1	chr5	0.8227896366292253
JADE2	chr5	0.6686696450347965
GPR151	chr5	0.3174383710014525
FAXDC2	chr5	0.6213646342081095
TRIM23	chr5	0.40442212969072316
FBLL1	chr5	0.4291940453249272
SREK1IP1	chr5	0.5064914394853358
PCDHB5	chr5	0.4850630769075964
HRH2	chr5	0.5095790504091408
AK6	chr5	0.7333966911417853
TENM2	chr5	0.3351038501657837
PLPP1	chr5	0.8545983863877495
SLC9A3	chr5	0.37662584286593936
DHFR	chr5	0.7104944169971226
ANKHD1-EIF4EBP3	chr5	0.7442329692544897
WDR41	chr5	0.7036382185358201
RNF14	chr5	0.7437301960154635
RAD50	chr5	0.7679864002076426
PHYKPL	chr5	0.8101306403035355
ZNF474	chr5	0.33219499521220847
PCDHA7	chr5	0.33415079769883954
TCF7	chr5	0.5835914339787535
ZNF300	chr5	0.5831829228885641
ZFR	chr5	0.3828927793474911
MAST4	chr5	0.3194460351426641
B4GALT7	chr5	0.6431525716730266
POC5	chr5	0.6553625193880657
MRPS30	chr5	0.40556930800480095
ARHGAP26	chr5	0.35410872716494246
IL4	chr5	0.31040536663520485
AMACR	chr5	0.7938660744478863
RAI14	chr5	0.7306989313071857
GRAMD2B	chr5	0.325821680688397
PAIP1	chr5	0.35506527020764567
